bv_id,title,message,time,like,uid,name,sex,level,vip
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,"24岁工商专业毕业，实习进厂，工资2800；
25岁转技工，工资3600；
26岁学会设计，开始自主简单设计，工资5500；
27岁设计兼车间助理，工资7800，全保；
28岁升职设计部门主管，刚结婚，工资10000;
29岁自主项目开发、自动化配备，生了个女儿，工资18000;
今年，30岁管理全车间技术，涉及开发及整套生产维护，生了个小儿子，工资25000;
不是炫耀，都是努力的成果",2022-04-08 20:11:55,4,19024827,HaslpihV,保密,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,懂了，房东才是yyds[doge][doge],2022-04-08 12:59:13,4,362456772,神奇的小酷兜,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,遇到坑爹的公司像左边那样的往往输的最惨，只会干实事的永远拼不过只会拍马屁的。,2022-04-04 23:30:37,4,8253182,夜沫星辰,男,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,时代不一样了。,2022-03-31 18:43:21,4,554615693,点击设置智商值,保密,4,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,这年头还有人拍鸡汤视频。[辣眼睛],2022-03-31 12:53:26,4,452427244,牛r儿,保密,3,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,毒鸡汤，过于极端导致其实并不现实,2022-03-26 17:59:06,6,2442820,同路君,保密,6,大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,换了一种形式的鸡汤,2022-03-26 17:52:22,4,249152229,治好了眼睛的李青,男,4,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,努力真没错，虽然看起来像鸡汤,2022-03-23 12:38:44,4,514713851,喜马拉雅鼠兔,保密,3,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,这是两个极端，中间的才是多数人的生活,2022-03-17 16:50:46,4,10972344,今妖Demonc,男,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,我以前也是一个人住在婚房里，那时候他还没有和我一起住，现在一起了，然后现在的消费基本都是由他负责,2022-03-15 18:53:29,4,1728331977,新白织公主,女,3,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,王炸开头说的是没毛病,2022-03-15 18:20:17,4,4752421,嘿嘿新陈,男,6,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,同样的条件处境，不同的态度，行为，结果也是可想而知的。高中大学老师都说，机会总是留给有准备的人的，有人会等到机会来了再改变提高自己，只有在机会来之前，扩充自己的武器库，技能包，才能应对各种挑战。加油各位[奋斗],2022-03-15 18:18:55,4,431945773,Ayuan之崽,男,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,奋斗吧青春最美丽。停止抱怨，只有奋斗才能让你的老板过上满意的生活。[给心心],2022-03-17 08:21:15,5,262839890,邯郸周逸轩,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,上课老师放给我们看，烛光那一段[捂眼]我当做班里人的面吹了吹蜡烛问:怎么吹不灭啊？[捂脸],2022-03-16 13:47:37,5,306390586,金色大鲤鱼,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,星光不问赶路人，岁月不负有心人[干杯],2022-03-16 09:30:04,5,302417610,尚硅谷,男,6,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,这个视频好有激励意义啊，猪小明和我现状好像啊，值得每天看一遍，加油！！,2022-03-15 20:42:08,5,394509997,乔碧萝电吓,男,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,命运的脉络是清晰的；看不见，只是当局者迷,2022-03-15 19:32:34,5,24528839,季夜迎玉芒,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,刚毕业的时候，真的感觉和家里人要钱是耻辱，那时候一个月两千多。连剧里三千都没有。然后慢慢熬。虽然大家都说要躺平。但是大家也要记住生活是自己的。,2022-03-15 18:23:33,5,34941078,谭虎老师,男,6,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,鸡汤已经不管用啦！！  真喜欢王炸这种洒脱[给心心],2022-03-16 08:31:33,6,355917399,蛙小呆,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,有没有可能，猪小明和王炸其实是不同时期的同一个人[冰墩墩],2022-03-15 19:39:45,6,525183716,啦啦啦啦啦啦12687,保密,2,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,"这个视频素材很好！
短视频刷多了，心也浮躁了。
以前看电影不懂甚至会多看几遍，现在恨不得直接短视频看电影解说。
思想开始减少，哦不，虚空的想象还是多的，
只是没有脚踏实地的努力与探索了。

当然，优秀的作品获得好的成绩的情况也是有的，不过在那一片作品的大海中就少很多了。
努力不一定有回报，
努力一定有回报。",2022-03-27 22:57:58,3,1811145900,赫奴依,保密,4,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,左边的努力，右边的结果,2022-03-21 12:03:04,3,17575741,滚开我要变身了。,男,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,感觉看到了满满的傲慢与偏见,2022-03-20 15:44:39,4,94263828,Cattail深雨,男,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,刚开始以为左边在流浪右边在成长，随着发展看到，左边在成长右边在流浪，暂停视频仔细想想，觉得我们都是在流浪中成长，在成长中流浪……,2022-03-17 23:31:37,3,436803476,颐高亦矮,男,4,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,左边从点真蜡烛过生日，到一下子做了分公司负责人，慢慢不真实了[喜极而泣][喜极而泣][喜极而泣],2022-03-16 16:31:09,3,396538152,在上小狐免,男,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,"审核没看出来？
左面的讲诉的是十年前，右面讲的是现在
妥妥负能量啊
左面说以前的大城市，赚的多花的少，努努力还有升职加薪空间，房价咬咬牙还能买
右面说的是大城市年轻人的现状",2022-03-16 15:31:48,4,291139878,pilium,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,在北京，现在年薪十万，但是……根本存不下钱[大哭]现在才攒了三万，不过一想自己一个人过得挺好的就不闹心了。,2022-03-15 19:13:11,3,20216908,恰赫季斯城的女王,女,6,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,拍的很好，但为什么没我老婆冷檬？,2022-03-15 18:22:38,3,296379882,开始攒氵的第零天,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,第一第一[doge],2022-03-15 18:03:42,6,253686697,哪有桃花,保密,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,但是右边的人到底有什么错啊？这样的反差到底想暗示什么？,2022-03-18 10:33:53,4,31256734,夜已尘封,男,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,这个视频就是我为什么喜欢《陈翔六点半》的原因，生活对每个人来说都不轻松，感谢你们为我平平凡凡，普普通通生活带来的快乐[爱心],2022-03-15 18:07:51,4,341639232,LliuMK梦凯,男,5,大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,还是当房东舒服啊[doge],2022-04-11 00:07:54,2,223736000,A8ystander,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,毒鸡汤，编故事好歹编的像样一点，你知道从三千到主管要废多大的力气吗,2022-04-10 12:38:13,3,1473533951,这是一个好记的名字8,保密,3,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,说教的成分太重,2022-04-10 11:12:39,2,405335590,diernisoy,保密,4,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,这种鸡汤其实挺没必要的，首先我确实跟右边的人挺像的，但怎么说了，有些人就是吃了你这种吃苦的能力，让你一天干到晚，让你无止境的干，还跟你说年轻人就要吃苦耐劳，他们可以让接着干干到死。为什么不敢反抗要回自己正常的工作时间，正常休息时间了？,2022-04-09 19:28:38,2,8945561,不要盯着我头像,男,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,骗大伙可以别骗自己,2022-04-08 12:59:52,2,3234028,FMCSNAKE,保密,6,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,感觉女主有麻豆风格,2022-04-06 12:21:56,2,675324858,盘古-,女,3,大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,肤浅的立个靶子宣布胜利，真是恶心，为什么恶心，因为睁眼说瞎话，然而实际情况是，你拼尽全力过的还是右边的生活，8000工资5000房贷，然而又有多少人能月入8000呢？月入8000你又要工作多久呢？更可笑的是又有多少人能通过努力被看中的？赚钱靠的是圈子，圈子就是一群人垄断了一小块蛋糕圈子里人分，除此以外的人就是一条随意可舍弃的狗，这生活有什么高兴可言吗？你们这水平拍点垃圾低俗的抄袭段子就好了，别拍什么生活了,2022-04-05 20:40:15,2,22084850,狮子要养驹,保密,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,大学毕业工资三千，你们居然还怪大学生，不怪资本家[捂眼][捂眼][捂眼][捂眼],2022-04-04 10:49:23,2,66677215,Damon1643,保密,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,"刚加入社会，像这样摆烂的不多，大家都是有志热血青年，怕的只是第一步罢了，进了公司肯定都是热血上头拼命的。
回首往昔，不堪入目，不是不努力，而是努力过头了，憨批啊！就后悔当年我为啥不咸鱼一点，像个沙雕一样，很多时候菜鸟就得多看多学多问少装逼，打脸也太特么的尴尬了。不过确实学习了很多，成长了很多。
心理阴影也不大，只不过每次出差路过浙江我都绕道走罢了[doge]",2022-04-03 16:04:19,3,11333149,塔罗会の节制,男,6,大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,别整这些有的没的鸡汤 👴不吃这套,2022-04-02 16:38:09,2,1561763,慕之原君,男,6,大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,真正的现实中这两者的结合体居多，有一路顺风自信达人的高光时刻，也有颓废迷茫没有方向的消极时候，关键是初心是否还在，这决定着跌入低谷迷茫的时候有没有心再爬起来，跌入人生最低谷不算失败，从此一蹶不振才是失败。,2022-03-31 17:05:06,2,478965379,书上的蜗牛,保密,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,好假,2022-03-30 14:45:56,2,393254011,细腻而柔软的心,保密,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,我觉得右边玩蜘蛛纸牌是因为交不起网费了吧,2022-03-29 18:42:54,2,525718810,提灯照胆看江山-,男,3,大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,这碗馊鸡汤现在还有人喝？,2022-03-25 22:33:51,2,349413907,污累哇刚大木,男,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,怎么还有这种鸡汤？每个人都是被生活逼着走,2022-03-25 01:32:43,2,108135932,里皮班长,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,蛮真实的，我就是干租房的，这两种人都遇到过,2022-03-24 16:00:55,2,610761709,穷哥哥哥,保密,4,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,这期我不可能点赞,2022-03-23 14:11:37,2,39938888,岩崎ミナミ,男,6,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,为什么会有人说三千不低了啊[tv_惊吓]真就当代资本家了是吧,2022-03-22 00:17:03,2,340872639,我怎么改名字啊,保密,4,大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,每次看这类视频都觉得自己幸运，一切都是按部就班。毕业就上班，只要够养活自己就行。结婚家里出房出钱，够养活两个人就行。现在有两个女儿，工资也够养活一家，不出意外，我两个女儿也是跟我一样，不用为房为车烦恼。,2022-03-20 23:24:39,2,86689762,林冰钶,保密,5,年度大会员
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,洗脑视频,2022-03-20 18:46:41,2,1258533024,2狗杂,保密,2,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,可劲的分化嗷，最好把哪个行业都分化成一个阶级嗷,2022-03-20 16:19:44,2,443085569,z帝国主义,保密,5,
BV1ML4y1M7v7,陈翔六点半：有人在这流浪，有人在这成长,完全是扯淡好吧！如果想混口饭，外卖员就可以！如果你想恋爱结婚生子！怕不是只能中彩票哦！能力学习都是很重要的！但是目标在哪里？,2022-03-20 14:54:10,3,37408877,小法斗地主,男,5,年度大会员
